instruction,input,output
Troubleshoot the mobile network issues,No default policy applied;Subscriber does not match any specific policy and PCF had no default fallback rule; oversight in policy configuration; PCF returns error or empty policy,Define a default policy rule in PCF for cases where no specific rule matches (e.g.; basic internet access with default QoS); deploy this configuration and rerun scenario
Troubleshoot the mobile network issues,PCF memory leak suspected;Increasing memory usage with each policy decision request; possibly due to not freeing policy objects; known memory bug in current PCF build,Monitor PCF memory over time; if leak is confirmed; schedule regular restarts to avoid crash; upgrade to a version where the memory leak is fixed
Troubleshoot the mobile network issues,PCF high response latency;PCF taking long time to return policy (hundreds of ms); could be complex internal logic or slowness in retrieving data from UDR; maybe CPU starvation,Profile the PCF to pinpoint delay (logic vs data access); optimize policy rules or partition into simpler components; ensure PCF host has adequate CPU and not throttling; if UDR is slow; consider caching critical data in PCF
Troubleshoot the mobile network issues,Policy not enforcing application filtering as expected;PCF policy supposed to block/allow certain application (5-tuple) but not working; maybe SMF/UPF didn't apply the rule or PCF didn't include it properly,Confirm that PCF sends the expected application filter in PCC rule to SMF; check UPF PDRs for the filter; if missing; troubleshoot PCF rule config; ensure SMF and UPF support application detection if required (DPI)
Troubleshoot the mobile network issues,PCF license limit reached;Number of concurrent policy sessions or managed subscribers exceeds PCF license; new sessions are rejected by PCF beyond this limit,Verify license allowance for PCF and current usage; contact Ericsson to extend license if needed; consider distributing load to additional PCF instance if license is per instance
Troubleshoot the mobile network issues,Policy counters not resetting;Usage counters (for data or time quotas) in PCF not resetting at cycle or after session release; likely software bug or incorrect configuration of quota,Check configuration for policy counter reset intervals; if bug; manually reset affected counters via O&M or restart PCF component; apply patch from vendor if available
Troubleshoot the mobile network issues,PCF cluster configuration mismatch;In multi-node PCF deployment; one node has different config or policy set than another; possibly not synchronized after an update; leads to inconsistent decisions,Ensure all PCF nodes are using the same configuration and policy repository; synchronize policy databases; if needed; take out-of-sync node offline until it is updated
Troubleshoot the mobile network issues,PCF connectivity issue to AMF (UE policy association);If PCF is also used for UE policy control and interacts with AMF (UE-AM policy); the SBI connection might fail; perhaps wrong Nudr or Naf configuration,Verify PCF's ability to reach AMF/UDM for access policies if applicable; correct any URI or port issues; ensure proper service registration in NRF for these PCF services
Troubleshoot the mobile network issues,Unanticipated policy reject scenario;PCF flagged the session for denial due to a rare rule (e.g.; blacklisted device or location) that was triggered; possibly an unintended consequence of rule logic,Analyze which policy rule caused the reject; confirm if it's desired or a misconfiguration; adjust the rule conditions or priority to prevent false triggers; allow session if it was an error
Troubleshoot the mobile network issues,PCF not registered in NRF;PCF failed to register its NF profile (maybe after a restart) so SMF cannot discover it; certificate or config issue prevented successful registration,Check PCF startup logs for NRF registration status; resolve any trust or config issues; manually register PCF if needed or restart service; ensure NRF has PCF entry for discovery
Troubleshoot the mobile network issues,Unexpected PCF CPU spike during policy update;A bulk update of policies or a specific subscriber event caused heavy computation; PCF might be recalculating dependencies or writing to database intensively,If a bulk change is needed; schedule during low traffic or break into smaller chunks; monitor PCF CPU when making large updates; optimize PCF configuration to handle batch updates more efficiently
Troubleshoot the mobile network issues,Stale policy rule not removed;When a session ended; PCF did not send terminate for an associated rule; could be a missed notification from SMF or PCF bug leaving dangling rule,Check if SMF sent session termination to PCF; ensure PCF receives and processes termination events; clear the stale rule via API or restart if necessary; apply fixes to PCF event handling
Troubleshoot the mobile network issues,AUSF service unreachable;Authentication service process down or crashed; container/pod not running; network issues preventing AMF from reaching AUSF,Restart AUSF service; check health of the container/VM; ensure connectivity on N8 interface (AMF-AUSF); if recurring; analyze logs for crash cause and apply patch
